BALL_DIST,BALL_DISTRELRIM1,BALL_DISTRELRIM2,BALL_DIST_RIM1,BALL_DIST_RIM2,BALL_SPEED,BALL_VELRELRIM1,BALL_VELRELRIM2,BALL_XLOC,BALL_YLOC,BALL_ZLOC,EVENT_NUM,EVENT_QUARTER,EVENT_TIME,GAME_CLOCK,GAME_ID,MIN_VEL,OFFENSIVE_REB,PLAYER10_DIST_RIM1,PLAYER10_DIST_RIM2,PLAYER10_ID,PLAYER10_TEAMID,PLAYER10_XLOC,PLAYER10_YLOC,PLAYER1_DIST_RIM1,PLAYER1_DIST_RIM2,PLAYER1_ID,PLAYER1_TEAMID,PLAYER1_XLOC,PLAYER1_YLOC,PLAYER2_DIST_RIM1,PLAYER2_DIST_RIM2,PLAYER2_ID,PLAYER2_TEAMID,PLAYER2_XLOC,PLAYER2_YLOC,PLAYER3_DIST_RIM1,PLAYER3_DIST_RIM2,PLAYER3_ID,PLAYER3_TEAMID,PLAYER3_XLOC,PLAYER3_YLOC,PLAYER4_DIST_RIM1,PLAYER4_DIST_RIM2,PLAYER4_ID,PLAYER4_TEAMID,PLAYER4_XLOC,PLAYER4_YLOC,PLAYER5_DIST_RIM1,PLAYER5_DIST_RIM2,PLAYER5_ID,PLAYER5_TEAMID,PLAYER5_XLOC,PLAYER5_YLOC,PLAYER6_DIST_RIM1,PLAYER6_DIST_RIM2,PLAYER6_ID,PLAYER6_TEAMID,PLAYER6_XLOC,PLAYER6_YLOC,PLAYER7_DIST_RIM1,PLAYER7_DIST_RIM2,PLAYER7_ID,PLAYER7_TEAMID,PLAYER7_XLOC,PLAYER7_YLOC,PLAYER8_DIST_RIM1,PLAYER8_DIST_RIM2,PLAYER8_ID,PLAYER8_TEAMID,PLAYER8_XLOC,PLAYER8_YLOC,PLAYER9_DIST_RIM1,PLAYER9_DIST_RIM2,PLAYER9_ID,PLAYER9_TEAMID,PLAYER9_XLOC,PLAYER9_YLOC,QUARTER,SHOOTER_ID,SHOT_CLOCK,SHOT_DISTANCE,SHOT_TIME,VEL_PCT_RIM1,VEL_PCT_RIM2,Z_ACC,Z_VEL
0.6194454039703585,0.37085652429408356,-0.6138793437912424,78.67471800689852,6.637983388424525,15.486135099258963,9.271413107352089,-15.34698359478106,83.80029,20.576970000000003,14.54780999999999,9.0,1.0,625.0,628.45,21500001.0,-9.901611159315873,0.0,78.02078034444735,10.48242841885887,203484.0,1610612765.0,82.79258,33.624990000000004,82.32492021643324,4.871049028915642,203145.0,1610612737.0,87.44111,29.6919,74.32078868510008,23.00864773895458,2594.0,1610612737.0,76.90528,44.725629999999995,58.622865768273385,26.976193595186853,200794.0,1610612737.0,63.221109999999996,33.71727,68.93800698628951,20.921996253744524,201143.0,1610612737.0,72.83664,11.417110000000001,80.82241033499805,23.585246921726302,201952.0,1610612737.0,82.78442,2.18168,72.38952467022835,11.326213046804302,101141.0,1610612765.0,77.61054,27.0483,81.12614603328079,2.633524295160389,202694.0,1610612765.0,86.36836,26.12394,80.53630481108814,15.940533636754449,202704.0,1610612765.0,84.31734,9.68817,69.22013372640363,19.20310477764468,203083.0,1610612765.0,73.48304,13.35186,1.0,201143.0,8.38,20.0,627.0,7.005248182536077,-9.901611159315873,-15.217500000003215,1.2699999999999267
0.7996474966508811,0.7917615397683875,-0.796488534511238,77.95282472944326,5.552361956798197,19.991187416272027,19.794038494209687,-19.91221336278095,83.20248000000001,24.76817,12.15585800000001,21.0,1.0,568.0,572.33,21500001.0,-9.80142143899817,0.0,86.90038765680451,13.818235231132087,203484.0,1610612765.0,91.07625,38.62102,84.50025603392336,7.120443792250593,203145.0,1610612737.0,89.45265,32.08569,71.6334772983931,24.279988876838473,200794.0,1610612737.0,74.19663,5.56505,74.54307504667688,16.622386032531548,201143.0,1610612737.0,78.61896,38.17823,68.63404139118212,14.924547151806644,201952.0,1610612737.0,73.87359000000001,23.80228,83.36474530090642,14.68938967707645,2594.0,1610612737.0,87.32276999999999,39.619890000000005,77.6654801497615,9.796270560422473,101141.0,1610612765.0,82.54467,17.419710000000002,83.8112916317873,4.151069138005293,202694.0,1610612765.0,88.95869,29.14582,72.49220134628898,11.389201290296871,202704.0,1610612765.0,77.69105,22.27722,75.77188469384208,7.766212722872071,203083.0,1610612765.0,81.01835,24.26812,1.0,201952.0,13.53,15.0,569.0,9.797235928844662,-9.80142143899817,-57.64750000000096,1.2636499999999717
0.5683755744224045,0.49716072056740757,-0.5680689276824724,78.21876066366687,6.0841170074218685,14.209389360560111,12.42901801418519,-14.20172319206181,83.41412,22.07684,13.920720000000006,29.0,1.0,529.0,531.69,21500001.0,-9.890824996637175,0.0,80.02482087270737,18.312580531123952,203484.0,1610612765.0,83.33905,7.50508,54.239809844416854,31.17056515301736,201952.0,1610612737.0,58.798519999999996,33.632090000000005,68.28437980156956,19.082490793525874,201143.0,1610612737.0,72.74021,14.61597,76.48927019558037,7.7325031556734585,200794.0,1610612737.0,81.67555,21.8785,70.89239311434268,20.955584493840774,203145.0,1610612737.0,74.46464,40.33183,73.19896755690068,25.00747850936196,2594.0,1610612737.0,75.33961,3.89229,79.60840062250968,4.590913816877858,101141.0,1610612765.0,84.82288,22.622139999999998,82.57844178113439,5.125945473783344,202694.0,1610612765.0,87.67619,30.012209999999996,75.78358683464383,7.968190103404913,202704.0,1610612765.0,81.00994,26.89302,69.47008227315266,16.262090918408983,203083.0,1610612765.0,74.31519,17.51055,1.0,201143.0,7.06,18.0,530.0,7.755980250331161,-9.890824996637175,13.71250000000046,1.6089500000000534
0.645211879772841,0.6446099069008255,-0.6411984772393584,76.51118790286556,7.071099936190972,16.130296994321025,16.11524767252064,-16.02996193098396,81.75426,23.9704,15.150837999999997,35.0,1.0,475.0,477.02,21500001.0,-9.811548513616517,0.0,76.72584239078904,12.561367782857086,203484.0,1610612765.0,81.30579,14.88211,74.83505057047132,22.86244833531614,203145.0,1610612737.0,77.40475,44.84885,79.96228204525556,12.980708758962278,2594.0,1610612737.0,84.27825,12.81385,61.767223473833596,22.19014613891716,201143.0,1610612737.0,66.89693,21.14696,70.74520977919566,24.99390219038235,201952.0,1610612737.0,73.22868000000001,5.4096,57.28206626013154,28.83334554001842,200794.0,1610612737.0,61.6699,34.90101,75.32978712603003,9.117817636529038,101141.0,1610612765.0,80.48169,28.84313,80.95082192160929,6.885391766929459,202694.0,1610612765.0,85.95585,31.292959999999997,81.57238568606965,5.52873462167429,202704.0,1610612765.0,86.6616,19.88087,61.41904487962183,22.14407288474728,203083.0,1610612765.0,66.65233,23.56719,1.0,201143.0,12.22,19.0,476.0,9.739362102705048,-9.811548513616517,-5.9174999999977995,1.0860000000000536
0.48038612074038706,-0.12807354239599533,-0.47952706951824364,84.37735561304348,5.0376721062411365,12.009653018509676,-3.2018385598998833,-11.98817673795609,89.48,20.0155,13.479255999999982,61.0,1.0,336.0,339.09,21500001.0,-9.943946790351932,1.0,67.19920880633343,17.510155458967237,203484.0,1610612765.0,72.20436,30.73126,79.00105032690198,8.529189454672702,201168.0,1610612737.0,83.93664,17.95879,87.80380212071515,15.445244797467602,201952.0,1610612737.0,91.73624000000001,9.84619,85.87730725282437,4.703794319057756,200757.0,1610612737.0,91.02866,20.88498,83.01663444101068,2.627933391926057,200794.0,1610612737.0,88.22668,27.5753,56.0973278747259,27.73964986593198,2594.0,1610612737.0,61.236059999999995,28.531470000000002,82.10307044546445,2.1295484434264518,101141.0,1610612765.0,87.3376,26.593770000000003,85.44235604692616,2.938558634722133,202694.0,1610612765.0,90.66324,22.76961,85.45741266009695,10.76323178966708,202704.0,1610612765.0,90.03666,14.31395,77.75090292485677,12.231390584496106,203083.0,1610612765.0,82.30297,14.60564,1.0,201952.0,7.84,13.0,337.0,-1.2847695371727204,-9.943946790351932,-35.864999999997146,0.39450000000003094
0.405310095235735,-0.40367769584916147,0.3971283628372504,5.472744065137706,78.0568975017743,10.132752380893375,-10.091942396229037,9.92820907093126,10.695039999999999,25.549970000000002,14.200618000000002,70.0,1.0,292.0,296.97,21500001.0,-9.864952624304028,0.0,9.543798019200743,73.96278179348921,203934.0,1610612737.0,14.787970000000001,24.666520000000002,23.18666941416986,83.19128054382864,202694.0,1610612765.0,8.777439999999999,2.0832200000000003,10.291737384329236,76.82998918643683,203083.0,1610612765.0,12.28786,32.50922,19.435282893150795,69.4134724757147,101141.0,1610612765.0,20.41018,12.83862,12.183162182857126,71.3210435339655,203484.0,1610612765.0,17.429570000000002,24.70417,27.89575916445545,59.08454255861935,202704.0,1610612765.0,30.75563,13.702379999999998,8.451719556173169,82.74109519130262,200757.0,1610612737.0,6.43319,16.631510000000002,7.762291739976023,78.834305940095,200794.0,1610612737.0,10.146139999999999,31.02337,12.46622395104869,75.33745429464484,201168.0,1610612737.0,13.94416,16.06589,16.09973456815981,68.78095792561486,201952.0,1610612737.0,20.22384,19.08514,1.0,203484.0,10.38,11.0,295.0,-9.864952624304028,9.787518554823217,-48.60000000000086,0.7405499999999954
1.4804067109075125,-1.1876900832525061,1.3971627437942686,7.669164530260125,76.28257897182161,37.010167772687815,-29.692252081312652,34.929068594856716,12.50769,22.52169,14.827843999999988,83.0,1.0,231.0,234.39,21500001.0,-8.128583167403919,0.0,19.925935756458216,64.3377357836791,203934.0,1610612737.0,24.59101,20.20748,24.26961396929296,70.57893717121632,203484.0,1610612765.0,20.69837,43.71796,18.617891239525488,68.12047866983026,203083.0,1610612765.0,21.28878,34.45428,14.832748033486581,69.2573361762124,202694.0,1610612765.0,19.5954,21.22907,22.350521626351366,62.62046292522916,1626169.0,1610612765.0,26.51032,18.10474,18.62071621463847,73.37900327986269,202704.0,1610612765.0,16.83385,10.42106,10.248612339599932,82.2708496667404,200757.0,1610612737.0,7.09905,35.08043,8.341392858683735,76.14978256582812,200794.0,1610612737.0,12.69335,21.23498,10.954216468419819,74.30390601063311,201168.0,1610612737.0,14.65823,30.610709999999997,11.118764025646016,79.82848209416235,203471.0,1610612737.0,9.58108,14.75946,1.0,1626169.0,8.39,21.0,233.0,-8.128583167403919,7.332191681836923,-151.09249999999852,0.651050000000053
0.6677418053409491,0.44634623473058355,-0.6613999618432889,79.12432654852614,7.439412729362449,16.693545133523727,11.158655868264589,-16.53499904608222,84.15756999999999,30.852729999999998,14.836928000000006,85.0,1.0,222.0,225.33,21500001.0,-9.938356434289169,0.0,82.5295007631768,9.392881145803987,1626169.0,1610612765.0,87.25684,15.726560000000001,61.6629300021885,26.243707749759757,203471.0,1610612737.0,65.64421999999999,12.55592,72.26322333954734,20.25852554904478,200757.0,1610612737.0,75.81177,40.58878,70.00133371099226,13.610130099220203,201168.0,1610612737.0,75.23324000000001,26.591490000000004,85.98421882001429,21.493236984877363,200794.0,1610612737.0,88.50495,46.49184,81.54302664648708,11.797146463009602,203934.0,1610612737.0,85.98259,13.53204,82.93309412801442,7.5343481235007985,202694.0,1610612765.0,87.8451,32.47981,70.5610346918255,12.940415247626325,202704.0,1610612765.0,75.81081,25.17807,76.4415877788086,7.298700716243955,203083.0,1610612765.0,81.67093,26.77702,69.82322953831984,18.702864570992865,203484.0,1610612765.0,74.09872,36.62485,1.0,200757.0,16.42,19.0,224.0,5.611015335428395,-9.938356434289169,-39.369999999999685,3.21160000000007
1.1180704371818428,0.13690341091903235,-1.0590163878175538,85.03831461216174,9.777863881083638,27.951760929546072,3.422585272975809,-26.475409695438845,89.72999,15.271370000000001,15.001784000000006,97.0,1.0,129.0,131.91,21500001.0,-9.843798605813845,0.0,83.77825853811119,8.087598758506754,1626169.0,1610612765.0,88.63705,33.08681,83.57028337690437,14.749170610447898,203934.0,1610612737.0,87.51769,39.6976,86.0446010435408,21.05366924652565,200794.0,1610612737.0,88.67914,3.94645,63.68234200000029,21.405268804782615,203471.0,1610612737.0,68.54045,17.94595,80.32840953186736,6.1582893663256835,201168.0,1610612737.0,85.41155,19.825129999999998,60.97556878814743,25.45011373330383,200757.0,1610612737.0,65.3851,35.08909,85.19183400763772,20.74257413111738,202694.0,1610612765.0,87.8826,4.27557,78.97839786484657,6.905957522168809,202704.0,1610612765.0,84.06524,30.07398,80.26578903813007,4.954433359487231,203083.0,1610612765.0,85.43144000000001,21.3212,75.04792592104327,12.49363218005077,203484.0,1610612765.0,79.79101999999999,16.2921,1.0,200794.0,12.13,24.0,130.0,-1.7257745526596322,-9.843798605813845,-108.57875000000128,3.226099999999965
0.6388979175110847,0.6371566192049443,-0.636181831146291,77.42127254434469,6.080273216369474,15.972447937777117,15.928915480123607,-15.904545778657274,82.67116,24.86799,13.387007999999994,123.0,2.0,697.0,699.17,21500001.0,-9.830311743382033,0.0,80.24350429901226,10.520864136828305,1626169.0,1610612765.0,84.8942,15.211160000000001,72.3927783998328,25.235655815676758,203145.0,1610612737.0,74.56812,4.12627,77.89051819176194,9.274599947232234,203471.0,1610612737.0,82.81385999999999,32.12604,83.46747366504512,10.83000969644072,201143.0,1610612737.0,88.01515,35.80505,80.48984955660683,22.567181960652512,2594.0,1610612737.0,82.74454,46.753440000000005,67.55901382763739,16.023866554702085,203488.0,1610612737.0,72.79315,26.46398,81.00463981121636,19.527300656898277,2581.0,1610612765.0,84.0086,43.94293,81.14754938000038,3.828899369218262,101141.0,1610612765.0,86.3429,27.97764,65.96965495949256,17.917483514001056,201975.0,1610612765.0,71.13748000000001,28.29171,84.09045763180802,7.419957865574442,203382.0,1610612765.0,89.01286999999999,32.4153,2.0,203488.0,3.87,15.0,698.0,9.79984869624088,-9.830311743382033,-45.31874999999963,1.641300000000001
